C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_375.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_375.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_375.jpg,0,0,0,6.903394E-05
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_445.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_445.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_445.jpg,0,0,0,7.621505E-05
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_513.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_513.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_513.jpg,0,0,0,2.094057E-05
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_585.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_585.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_585.jpg,0,0,0,0.0001097122
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_654.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_654.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_654.jpg,0,0,0,0.0001328658
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_721.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_721.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_721.jpg,0,0,0,0.0001501647
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_789.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_789.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_789.jpg,0,0,0,0.0001864277
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_863.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_863.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_863.jpg,0,0,0,0.0002495645
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_930.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_930.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_930.jpg,0,0,0,2.143855E-05
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_55_997.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_55_997.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_55_997.jpg,0,0,0,4.462843E-05
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_56_070.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_56_070.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_56_070.jpg,0,0,0,4.173E-05
C:\Users\Smart\Desktop\track3\IMG\center_2022_10_16_12_43_56_144.jpg,C:\Users\Smart\Desktop\track3\IMG\left_2022_10_16_12_43_56_144.jpg,C:\Users\Smart\Desktop\track3\IMG\right_2022_10_16_12_43_56_144.jpg,0,0,0,5.33649E-05
